snapshot_date,signal_price_date,baostock_code,symbol,stock_name,industry,close,target_snapshot_date_1m,target_price_date_1m,target_close_1m,forward_return_1m,target_snapshot_date_3m,target_price_date_3m,target_close_3m,forward_return_3m
2023-12-31,2023-12-29,sz.000157,000157.SZ,中联重科,C35专用设备制造业,5.6932915100,2024-01-31,2024-01-31,6.2774424000,0.1026033691,2024-03-31,2024-03-29,7.1580280700,0.2572741194
2023-12-31,2023-12-29,sz.000166,000166.SZ,申万宏源,J67资本市场服务,4.2339662400,2024-01-31,2024-01-31,4.1672145200,-0.0157657658,2024-03-31,2024-03-29,4.2530381600,0.0045045045
2023-12-31,2023-12-29,sz.000301,000301.SZ,东方盛虹,C26化学原料和化学制品制造业,9.4877184000,2024-01-31,2024-01-31,9.7743265600,0.0302083333,2024-03-31,2024-03-29,9.9621043200,0.0500000000
2023-12-31,2023-12-29,sz.000333,000333.SZ,美的集团,C38电气机械和器材制造业,47.2582278000,2024-01-31,2024-01-31,50.3897450000,0.0662639575,2024-03-31,2024-03-29,55.5541532000,0.1755445726
2023-12-31,2023-12-29,sz.000338,000338.SZ,潍柴动力,C36汽车制造业,12.2924938500,2024-01-31,2024-01-31,13.3011087300,0.0820512821,2024-03-31,2024-03-29,15.0301628100,0.2227106227
2023-12-31,2023-12-29,sz.000408,000408.SZ,藏格矿业,C26化学原料和化学制品制造业,23.2398714800,2024-01-31,2024-01-31,22.7171119400,-0.0224940805,2024-03-31,2024-03-29,28.9168566600,0.2442778216
2023-12-31,2023-12-29,sz.000425,000425.SZ,徐工机械,C35专用设备制造业,5.0842701000,2024-01-31,2024-01-31,5.2425715500,0.0311355311,2024-03-31,2024-03-29,5.9223366000,0.1648351648
2023-12-31,2023-12-29,sz.000538,000538.SZ,云南白药,C27医药制造业,43.3169271500,2024-01-31,2024-01-31,40.9902397100,-0.0537131231,2024-03-31,2024-03-29,44.7711068000,0.0335707019
2023-12-31,2023-12-29,sz.000568,000568.SZ,泸州老窖,C15酒、饮料和精制茶制造业,152.9390433600,2024-01-31,2024-01-31,125.1334944000,-0.1818080482,2024-03-31,2024-03-29,157.3459927200,0.0288150708
2023-12-31,2023-12-29,sz.000596,000596.SZ,古井贡酒,C15酒、饮料和精制茶制造业,208.9538304000,2024-01-31,2024-01-31,178.7237401600,-0.1446735395,2024-03-31,2024-03-29,233.3676800000,0.1168384880
2023-12-31,2023-12-29,sz.000617,000617.SZ,中油资本,J66货币金融服务,5.1274026000,2024-01-31,2024-01-31,5.8395418500,0.1388888889,2024-03-31,2024-03-29,5.4407438700,0.0611111111
2023-12-31,2023-12-29,sz.000625,000625.SZ,长安汽车,C36汽车制造业,15.7344511500,2024-01-31,2024-01-31,11.9667840000,-0.2394533571,2024-03-31,2024-03-29,15.7064040000,-0.0017825312
2023-12-31,2023-12-29,sz.000651,000651.SZ,格力电器,C38电气机械和器材制造业,26.4425818800,2024-01-31,2024-01-31,28.9742310000,0.0957413740,2024-03-31,2024-03-29,32.3114048400,0.2219459123
2023-12-31,2023-12-29,sz.000661,000661.SZ,长春高新,C27医药制造业,136.8367992000,2024-01-31,2024-01-31,107.2263670000,-0.2163923182,2024-03-31,2024-03-29,112.8011995600,-0.1756515775
2023-12-31,2023-12-29,sz.000708,000708.SZ,中信特钢,C31黑色金属冶炼和压延加工业,12.3975306000,2024-01-31,2024-01-31,12.1856070000,-0.0170940171,2024-03-31,2024-03-29,13.3335265000,0.0754985755
2023-12-31,2023-12-29,sz.000725,000725.SZ,京东方A,C39计算机、通信和其他电子设备制造业,3.7889124000,2024-01-31,2024-01-31,3.4974576000,-0.0769230769,2024-03-31,2024-03-29,3.9443549600,0.0410256410
2023-12-31,2023-12-29,sz.000733,000733.SZ,振华科技,C39计算机、通信和其他电子设备制造业,56.6675683600,2024-01-31,2024-01-31,42.9533234000,-0.2420122366,2024-03-31,2024-03-29,52.3722360200,-0.0757987763
2023-12-31,2023-12-29,sz.000768,000768.SZ,中航西飞,C37铁路、船舶、航空航天和其他运输设备制造业,22.0100219600,2024-01-31,2024-01-31,18.9795853200,-0.1376843987,2024-03-31,2024-03-29,21.2917691200,-0.0326329906
2023-12-31,2023-12-29,sz.000776,000776.SZ,广发证券,J67资本市场服务,13.1590894000,2024-01-31,2024-01-31,12.6157820000,-0.0412876137,2024-03-31,2024-03-29,12.2934810000,-0.0657802659
2023-12-31,2023-12-29,sz.000786,000786.SZ,北新建材,C30非金属矿物制品业,21.3558521600,2024-01-31,2024-01-31,24.4184422600,0.1434075342,2024-03-31,2024-03-29,25.9360242200,0.2144691781
2023-12-31,2023-12-29,sz.000792,000792.SZ,盐湖股份,C26化学原料和化学制品制造业,15.9500000000,2024-01-31,2024-01-31,14.3400000000,-0.1009404389,2024-03-31,2024-03-29,16.0400000000,0.0056426332
2023-12-31,2023-12-29,sz.000800,000800.SZ,一汽解放,C36汽车制造业,8.2288160000,2024-01-31,2024-01-31,7.5995536000,-0.0764705882,2024-03-31,2024-03-29,8.8193545600,0.0717647059
2023-12-31,2023-12-29,sz.000858,000858.SZ,五粮液,C15酒、饮料和精制茶制造业,122.0622635700,2024-01-31,2024-01-31,109.8743061000,-0.0998503314,2024-03-31,2024-03-29,133.5455639700,0.0940774000
2023-12-31,2023-12-29,sz.000876,000876.SZ,新希望,C13农副食品加工业,9.3016396000,2024-01-31,2024-01-31,8.1539051000,-0.1233905579,2024-03-31,2024-03-29,9.4613244000,0.0171673820
2023-12-31,2023-12-29,sz.000877,000877.SZ,天山股份,C30非金属矿物制品业,6.5591454400,2024-01-31,2024-01-31,6.5002309600,-0.0089820359,2024-03-31,2024-03-29,6.7064316400,0.0224550898
2023-12-31,2023-12-29,sz.000895,000895.SZ,双汇发展,C13农副食品加工业,23.3056769500,2024-01-31,2024-01-31,24.8151798000,0.0647697492,2024-03-31,2024-03-29,22.9043062500,-0.0172220142
2023-12-31,2023-12-29,sz.000938,000938.SZ,紫光股份,C39计算机、通信和其他电子设备制造业,19.1361244500,2024-01-31,2024-01-31,15.3880153200,-0.1958656331,2024-03-31,2024-03-29,21.4700393700,0.1219638243
2023-12-31,2023-12-29,sz.000963,000963.SZ,华东医药,F52零售业,38.5226004600,2024-01-31,2024-01-31,26.8989214500,-0.3017366136,2024-03-31,2024-03-29,28.8036810000,-0.2522913652
2023-12-31,2023-12-29,sz.000977,000977.SZ,浪潮信息,C39计算机、通信和其他电子设备制造业,32.9669692000,2024-01-31,2024-01-31,27.8729766700,-0.1545180723,2024-03-31,2024-03-29,42.5988849000,0.2921686747
2023-12-31,2023-12-29,sz.000983,000983.SZ,山西焦煤,B06煤炭开采和洗选业,8.6224340800,2024-01-31,2024-01-31,9.1547908400,0.0617408907,2024-03-31,2024-03-29,9.0064291200,0.0445344130
2023-12-31,2023-12-29,sz.000999,000999.SZ,华润三九,C27医药制造业,26.7781131000,2024-01-31,2024-01-31,28.1619810000,0.0516790670,2024-03-31,2024-03-29,27.9412083000,0.0434345466
2023-12-31,2023-12-29,sz.001289,001289.SZ,龙源电力,D44电力、热力生产和供应业,19.0832305300,2024-01-31,2024-01-31,18.3125801300,-0.0403836446,2024-03-31,2024-03-29,18.0428524900,-0.0545179202
2023-12-31,2023-12-29,sz.001979,001979.SZ,招商蛇口,K70房地产业,8.9418560500,2024-01-31,2024-01-31,8.2287594500,-0.0797481637,2024-03-31,2024-03-29,8.8667932500,-0.0083945435
2023-12-31,2023-12-29,sz.002001,002001.SZ,新和成,C27医药制造业,15.5000832000,2024-01-31,2024-01-31,14.6592768000,-0.0542452830,2024-03-31,2024-03-29,15.2350464000,-0.0170990566
2023-12-31,2023-12-29,sz.002007,002007.SZ,华兰生物,C27医药制造业,20.0555338000,2024-01-31,2024-01-31,15.9501760000,-0.2046995029,2024-03-31,2024-03-29,18.2792642000,-0.0885675554
2023-12-31,2023-12-29,sz.002027,002027.SZ,分众传媒,L72商务服务业,5.3407349600,2024-01-31,2024-01-31,4.7745494500,-0.1060126582,2024-03-31,2024-03-29,5.5097455600,0.0316455696
2023-12-31,2023-12-29,sz.002049,002049.SZ,紫光国微,C39计算机、通信和其他电子设备制造业,66.2029169500,2024-01-31,2024-01-31,51.3526555200,-0.2243143069,2024-03-31,2024-03-29,63.7000639000,-0.0378057821
2023-12-31,2023-12-29,sz.002050,002050.SZ,三花智控,C34通用设备制造业,28.4429124000,2024-01-31,2024-01-31,20.3163660000,-0.2857142857,2024-03-31,2024-03-29,22.9574935800,-0.1928571429
2023-12-31,2023-12-29,sz.002074,002074.SZ,国轩高科,C38电气机械和器材制造业,21.2413980000,2024-01-31,2024-01-31,18.4750764000,-0.1302325581,2024-03-31,2024-03-29,20.0064330000,-0.0581395349
2023-12-31,2023-12-29,sz.002129,002129.SZ,TCL中环,C38电气机械和器材制造业,15.1385972400,2024-01-31,2024-01-31,11.9056743000,-0.2135549872,2024-03-31,2024-03-29,11.4604214400,-0.2429667519
2023-12-31,2023-12-29,sz.002142,002142.SZ,宁波银行,J66货币金融服务,18.2036725500,2024-01-31,2024-01-31,19.4709595500,0.0696171059,2024-03-31,2024-03-29,18.6743791500,0.0258577822
2023-12-31,2023-12-29,sz.002179,002179.SZ,中航光电,C39计算机、通信和其他电子设备制造业,37.0775340000,2024-01-31,2024-01-31,29.4243507000,-0.2064102564,2024-03-31,2024-03-29,32.7137934600,-0.1176923077
2023-12-31,2023-12-29,sz.002180,002180.SZ,纳思达,C39计算机、通信和其他电子设备制造业,22.6300000000,2024-01-31,2024-01-31,19.4000000000,-0.1427308882,2024-03-31,2024-03-29,23.5100000000,0.0388864339
2023-12-31,2023-12-29,sz.002202,002202.SZ,金风科技,C34通用设备制造业,7.7129120000,2024-01-31,2024-01-31,6.7295157200,-0.1275000000,2024-03-31,2024-03-29,7.2597784200,-0.0587500000
2023-12-31,2023-12-29,sz.002230,002230.SZ,科大讯飞,I65软件和信息技术服务业,46.0621114800,2024-01-31,2024-01-31,38.1368064000,-0.1720569211,2024-03-31,2024-03-29,48.3860731200,0.0504527814
2023-12-31,2023-12-29,sz.002236,002236.SZ,大华股份,C39计算机、通信和其他电子设备制造业,16.8002194500,2024-01-31,2024-01-31,14.1504287400,-0.1577235772,2024-03-31,2024-03-29,17.2099809000,0.0243902439
2023-12-31,2023-12-29,sz.002241,002241.SZ,歌尔股份,C39计算机、通信和其他电子设备制造业,20.3577865700,2024-01-31,2024-01-31,14.7765942500,-0.2741551642,2024-03-31,2024-03-29,15.4839328600,-0.2394098049
2023-12-31,2023-12-29,sz.002252,002252.SZ,上海莱士,C27医药制造业,7.8127600000,2024-01-31,2024-01-31,6.2795058500,-0.1962500000,2024-03-31,2024-03-29,6.9338245000,-0.1125000000
2023-12-31,2023-12-29,sz.002271,002271.SZ,东方雨虹,C30非金属矿物制品业,15.1812672000,2024-01-31,2024-01-31,12.7696596500,-0.1588541667,2024-03-31,2024-03-29,12.5087316200,-0.1760416667
2023-12-31,2023-12-29,sz.002304,002304.SZ,洋河股份,C15酒、饮料和精制茶制造业,93.9250459000,2024-01-31,2024-01-31,78.0372697100,-0.1691537762,2024-03-31,2024-03-29,83.4556936500,-0.1114649682
2023-12-31,2023-12-29,sz.002311,002311.SZ,海大集团,C13农副食品加工业,42.3392617800,2024-01-31,2024-01-31,35.6362524000,-0.1583166333,2024-03-31,2024-03-29,41.5756278000,-0.0180360721
2023-12-31,2023-12-29,sz.002352,002352.SZ,顺丰控股,G60邮政业,37.3240652000,2024-01-31,2024-01-31,32.5384548600,-0.1282178218,2024-03-31,2024-03-29,33.6286132000,-0.0990099010
2023-12-31,2023-12-29,sz.002371,002371.SZ,北方华创,C35专用设备制造业,180.9605008000,2024-01-31,2024-01-31,167.7406848000,-0.0730535998,2024-03-31,2024-03-29,225.0682880000,0.2437426234
2023-12-31,2023-12-29,sz.002410,002410.SZ,广联达,I65软件和信息技术服务业,16.5201319000,2024-01-31,2024-01-31,11.7877020500,-0.2864644107,2024-03-31,2024-03-29,10.9877190000,-0.3348891482
2023-12-31,2023-12-29,sz.002415,002415.SZ,海康威视,C39计算机、通信和其他电子设备制造业,31.3590692800,2024-01-31,2024-01-31,28.8301120800,-0.0806451613,2024-03-31,2024-03-29,29.0468798400,-0.0737327189
2023-12-31,2023-12-29,sz.002459,002459.SZ,晶澳科技,C38电气机械和器材制造业,19.9992962400,2024-01-31,2024-01-31,16.4376455100,-0.1780888031,2024-03-31,2024-03-29,16.8623409900,-0.1568532819
2023-12-31,2023-12-29,sz.002460,002460.SZ,赣锋锂业,C32有色金属冶炼和压延加工业,41.2718688000,2024-01-31,2024-01-31,32.8149928800,-0.2049065421,2024-03-31,2024-03-29,35.0618025600,-0.1504672897
2023-12-31,2023-12-29,sz.002466,002466.SZ,天齐锂业,C32有色金属冶炼和压延加工业,53.6862148900,2024-01-31,2024-01-31,44.7465315000,-0.1665172970,2024-03-31,2024-03-29,46.1610992700,-0.1401684890
2023-12-31,2023-12-29,sz.002475,002475.SZ,立讯精密,C39计算机、通信和其他电子设备制造业,33.8190138000,2024-01-31,2024-01-31,25.0231251600,-0.2600870827,2024-03-31,2024-03-29,28.8713264400,-0.1462989840
2023-12-31,2023-12-29,sz.002493,002493.SZ,荣盛石化,C26化学原料和化学制品制造业,10.0616800500,2024-01-31,2024-01-31,9.2061942100,-0.0850241546,2024-03-31,2024-03-29,10.7032944300,0.0637681159
2023-12-31,2023-12-29,sz.002555,002555.SZ,三七互娱,I64互联网和相关服务,16.0473188700,2024-01-31,2024-01-31,14.1789707400,-0.1164274322,2024-03-31,2024-03-29,14.8529410700,-0.0744284955
2023-12-31,2023-12-29,sz.002594,002594.SZ,比亚迪,C36汽车制造业,64.1882340000,2024-01-31,2024-01-31,55.3477635900,-0.1377272727,2024-03-31,2024-03-29,65.8285999800,0.0255555556
2023-12-31,2023-12-29,sz.002601,002601.SZ,龙佰集团,C26化学原料和化学制品制造业,15.8091399600,2024-01-31,2024-01-31,14.8493322800,-0.0607122008,2024-03-31,2024-03-29,17.4795744800,0.1056625803
2023-12-31,2023-12-29,sz.002603,002603.SZ,以岭药业,C27医药制造业,21.5505405900,2024-01-31,2024-01-31,18.3931575300,-0.1465106199,2024-03-31,2024-03-29,18.8415432900,-0.1257043780
2023-12-31,2023-12-29,sz.002648,002648.SZ,卫星化学,C26化学原料和化学制品制造业,13.7272202500,2024-01-31,2024-01-31,12.7034953500,-0.0745762712,2024-03-31,2024-03-29,17.2171915000,0.2542372881
2023-12-31,2023-12-29,sz.002709,002709.SZ,天赐材料,C39计算机、通信和其他电子设备制造业,24.3482659200,2024-01-31,2024-01-31,18.1349923200,-0.2551834131,2024-03-31,2024-03-29,21.5814175200,-0.1136363636
2023-12-31,2023-12-29,sz.002714,002714.SZ,牧原股份,A03畜牧业,38.6735381200,2024-01-31,2024-01-31,33.1044735000,-0.1440019427,2024-03-31,2024-03-29,40.5236321000,0.0478387567
2023-12-31,2023-12-29,sz.002736,002736.SZ,国信证券,J67资本市场服务,7.6982976000,2024-01-31,2024-01-31,7.2385632000,-0.0597189696,2024-03-31,2024-03-29,7.5540672000,-0.0187353630
2023-12-31,2023-12-29,sz.002812,002812.SZ,恩捷股份,C29橡胶和塑料制品业,54.6229978800,2024-01-31,2024-01-31,40.8470816600,-0.2521999296,2024-03-31,2024-03-29,39.9434277000,-0.2687434002
2023-12-31,2023-12-29,sz.002821,002821.SZ,凯莱英,C27医药制造业,110.7128439000,2024-01-31,2024-01-31,81.5517864800,-0.2633936262,2024-03-31,2024-03-29,82.0476579600,-0.2589147287
2023-12-31,2023-12-29,sz.002841,002841.SZ,视源股份,C39计算机、通信和其他电子设备制造业,42.8754268800,2024-01-31,2024-01-31,32.1003523800,-0.2513111888,2024-03-31,2024-03-29,32.3814412800,-0.2447552448
2023-12-31,2023-12-29,sz.002916,002916.SZ,深南电路,C39计算机、通信和其他电子设备制造业,52.9834574900,2024-01-31,2024-01-31,39.4446503500,-0.2555289477,2024-03-31,2024-03-29,66.5595821800,0.2562332723
2023-12-31,2023-12-29,sz.002920,002920.SZ,德赛西威,C39计算机、通信和其他电子设备制造业,125.5323593700,2024-01-31,2024-01-31,82.4475522200,-0.3432167400,2024-03-31,2024-03-29,120.6859243700,-0.0386070574
2023-12-31,2023-12-29,sz.002938,002938.SZ,鹏鼎控股,C39计算机、通信和其他电子设备制造业,21.0681381600,2024-01-31,2024-01-31,16.5279166300,-0.2155017921,2024-03-31,2024-03-29,21.8987816000,0.0394265233
2023-12-31,2023-12-29,sz.003816,003816.SZ,中国广核,D44电力、热力生产和供应业,2.9121355800,2024-01-31,2024-01-31,3.5769639600,0.2282958199,2024-03-31,2024-03-29,3.7829671200,0.2990353698
2023-12-31,2023-12-29,sz.300014,300014.SZ,亿纬锂能,C38电气机械和器材制造业,40.9085112000,2024-01-31,2024-01-31,33.7155928800,-0.1758293839,2024-03-31,2024-03-29,37.9615473600,-0.0720379147
2023-12-31,2023-12-29,sz.300015,300015.SZ,爱尔眼科,Q84卫生,15.1487574000,2024-01-31,2024-01-31,12.2473203000,-0.1915297092,2024-03-31,2024-03-29,12.2568960000,-0.1908975980
2023-12-31,2023-12-29,sz.300033,300033.SZ,同花顺,J69其他金融业,107.2703727900,2024-01-31,2024-01-31,78.6663076800,-0.2666539173,2024-03-31,2024-03-29,91.0382845600,-0.1513193980
2023-12-31,2023-12-29,sz.300059,300059.SZ,东方财富,J67资本市场服务,13.8843104400,2024-01-31,2024-01-31,12.3416092800,-0.1111111111,2024-03-31,2024-03-29,12.7470627900,-0.0819088319
2023-12-31,2023-12-29,sz.300122,300122.SZ,智飞生物,C27医药制造业,58.8822349500,2024-01-31,2024-01-31,43.2920768500,-0.2647684503,2024-03-31,2024-03-29,43.3017123000,-0.2646048110
2023-12-31,2023-12-29,sz.300124,300124.SZ,汇川技术,C38电气机械和器材制造业,61.8491027000,2024-01-31,2024-01-31,54.8158978000,-0.1137155527,2024-03-31,2024-03-29,59.9683571000,-0.0304086158
2023-12-31,2023-12-29,sz.300142,300142.SZ,沃森生物,C27医药制造业,23.1834461000,2024-01-31,2024-01-31,16.2708150000,-0.2981709911,2024-03-31,2024-03-29,15.1663718000,-0.3458102935
2023-12-31,2023-12-29,sz.300223,300223.SZ,北京君正,C39计算机、通信和其他电子设备制造业,64.2560229000,2024-01-31,2024-01-31,47.2602303000,-0.2645011601,2024-03-31,2024-03-29,61.4233908000,-0.0440835267
2023-12-31,2023-12-29,sz.300274,300274.SZ,阳光电源,C38电气机械和器材制造业,60.4019764100,2024-01-31,2024-01-31,54.0576656100,-0.1050348213,2024-03-31,2024-03-29,71.5803762000,0.1850667884
2023-12-31,2023-12-29,sz.300308,300308.SZ,中际旭创,C39计算机、通信和其他电子设备制造业,80.4076144900,2024-01-31,2024-01-31,73.2078892000,-0.0895403419,2024-03-31,2024-03-29,111.4924818400,0.3865910902
2023-12-31,2023-12-29,sz.300316,300316.SZ,晶盛机电,C35专用设备制造业,42.4186362800,2024-01-31,2024-01-31,31.4988920800,-0.2574279882,2024-03-31,2024-03-29,32.9708928400,-0.2227262418
2023-12-31,2023-12-29,sz.300347,300347.SZ,泰格医药,M73研究和试验发展,53.8625194100,2024-01-31,2024-01-31,39.7820318000,-0.2614153174,2024-03-31,2024-03-29,52.0791869500,-0.0331089685
2023-12-31,2023-12-29,sz.300408,300408.SZ,三环集团,C39计算机、通信和其他电子设备制造业,28.6645096000,2024-01-31,2024-01-31,22.2405448000,-0.2241086587,2024-03-31,2024-03-29,24.0314683200,-0.1616298812
2023-12-31,2023-12-29,sz.300413,300413.SZ,芒果超媒,I64互联网和相关服务,24.2824680000,2024-01-31,2024-01-31,20.6208260000,-0.1507936508,2024-03-31,2024-03-29,23.4248729000,-0.0353174603
2023-12-31,2023-12-29,sz.300433,300433.SZ,蓝思科技,C39计算机、通信和其他电子设备制造业,12.5791644000,2024-01-31,2024-01-31,9.9585051500,-0.2083333333,2024-03-31,2024-03-29,12.9984698800,0.0333333333
2023-12-31,2023-12-29,sz.300450,300450.SZ,先导智能,C35专用设备制造业,24.8410368000,2024-01-31,2024-01-31,19.2712105800,-0.2242187500,2024-03-31,2024-03-29,23.4534320100,-0.0558593750
2023-12-31,2023-12-29,sz.300454,300454.SZ,深信服,I65软件和信息技术服务业,72.0961905100,2024-01-31,2024-01-31,54.4635905900,-0.2445704800,2024-03-31,2024-03-29,61.8337780000,-0.1423433393
2023-12-31,2023-12-29,sz.300496,300496.SZ,中科创达,I65软件和信息技术服务业,79.0682167200,2024-01-31,2024-01-31,49.4596089600,-0.3744691481,2024-03-31,2024-03-29,50.6348672400,-0.3596052960
2023-12-31,2023-12-29,sz.300498,300498.SZ,温氏股份,A03畜牧业,18.9183854000,2024-01-31,2024-01-31,17.7206611000,-0.0633100698,2024-03-31,2024-03-29,17.9187100000,-0.0528414756
2023-12-31,2023-12-29,sz.300628,300628.SZ,亿联网络,C39计算机、通信和其他电子设备制造业,26.0212276500,2024-01-31,2024-01-31,21.4598077100,-0.1752961083,2024-03-31,2024-03-29,22.7542647200,-0.1255499154
2023-12-31,2023-12-29,sz.300661,300661.SZ,圣邦股份,C39计算机、通信和其他电子设备制造业,68.0793875100,2024-01-31,2024-01-31,47.5354896500,-0.3017638468,2024-03-31,2024-03-29,49.7306120200,-0.2695202786
2023-12-31,2023-12-29,sz.300750,300750.SZ,宁德时代,C38电气机械和器材制造业,151.9831420200,2024-01-31,2024-01-31,141.1192239300,-0.0714810731,2024-03-31,2024-03-29,177.0250783200,0.1647678550
2023-12-31,2023-12-29,sz.300751,300751.SZ,迈为股份,C35专用设备制造业,125.5780764000,2024-01-31,2024-01-31,99.3881000000,-0.2085553239,2024-03-31,2024-03-29,102.5879120000,-0.1830746660
